date,product_id,daily_sales,daily_revenue,product_name,category,year,month,day_of_week,is_weekend,is_holiday_season
2018-01-17,d1c427060a0f73f6b889a5c7c61f2ac4,3,447.0,Computer Accessory Bundle,computers_accessories,2018,1,2,0,0
2018-01-18,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,1,3,0,0
2018-01-18,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,1,3,0,0
2018-01-18,368c6c730842d78016ad823897a372db,2,99.8,Garden Tool Set,garden_tools,2018,1,3,0,0
2018-01-18,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,1,3,0,0
2018-01-18,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,1,3,0,0
2018-01-18,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,1,3,0,0
2018-01-18,a62e25e09e05e6faf31d90c6ec1aa3d1,1,108.0,Designer Watch,watches_gifts,2018,1,3,0,0
2018-01-18,aca2eb7d00ea1a7b8ebd4e68314663af,5,349.5,Modern Furniture Piece,furniture_decor,2018,1,3,0,0
2018-01-18,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,1,3,0,0
2018-01-18,e53e557d5a159f5aa2c5e995dfdf244b,2,195.12,Computer Accessory Bundle,computers_accessories,2018,1,3,0,0
2018-01-19,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,1,4,0,0
2018-01-19,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,1,4,0,0
2018-01-19,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,1,4,0,0
2018-01-19,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,1,4,0,0
2018-01-19,aca2eb7d00ea1a7b8ebd4e68314663af,6,419.40000000000003,Modern Furniture Piece,furniture_decor,2018,1,4,0,0
2018-01-19,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,1,4,0,0
2018-01-19,d1c427060a0f73f6b889a5c7c61f2ac4,3,447.0,Computer Accessory Bundle,computers_accessories,2018,1,4,0,0
2018-01-19,e53e557d5a159f5aa2c5e995dfdf244b,1,94.56,Computer Accessory Bundle,computers_accessories,2018,1,4,0,0
2018-01-20,154e7e31ebfa092203795c972e5804a6,3,71.97,Beauty Care Kit,health_beauty,2018,1,5,1,0
2018-01-20,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,1,5,1,0
2018-01-20,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,1,5,1,0
2018-01-20,389d119b48cf3043d311335e499d9c6b,4,199.6,Garden Tool Set,garden_tools,2018,1,5,1,0
2018-01-20,3dd2a17168ec895c781a9191c1e95ad7,4,599.6,Computer Accessory Bundle,computers_accessories,2018,1,5,1,0
2018-01-20,422879e10f46682990de24d770e7f83d,1,49.9,Garden Tool Set,garden_tools,2018,1,5,1,0
2018-01-20,42a2c92a0979a949ca4ea89ec5c7b934,1,58.9,Kitchen Essentials Set,housewares,2018,1,5,1,0
2018-01-20,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,1,5,1,0
2018-01-20,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,1,5,1,0
2018-01-20,a62e25e09e05e6faf31d90c6ec1aa3d1,2,216.0,Designer Watch,watches_gifts,2018,1,5,1,0
2018-01-20,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,1,5,1,0
2018-01-20,e53e557d5a159f5aa2c5e995dfdf244b,1,94.56,Computer Accessory Bundle,computers_accessories,2018,1,5,1,0
2018-01-21,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,1,6,1,0
2018-01-21,368c6c730842d78016ad823897a372db,1,49.9,Garden Tool Set,garden_tools,2018,1,6,1,0
2018-01-21,389d119b48cf3043d311335e499d9c6b,3,149.7,Garden Tool Set,garden_tools,2018,1,6,1,0
2018-01-21,422879e10f46682990de24d770e7f83d,1,49.9,Garden Tool Set,garden_tools,2018,1,6,1,0
2018-01-21,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,1,6,1,0
2018-01-21,aca2eb7d00ea1a7b8ebd4e68314663af,5,349.5,Modern Furniture Piece,furniture_decor,2018,1,6,1,0
2018-01-21,d1c427060a0f73f6b889a5c7c61f2ac4,4,596.0,Computer Accessory Bundle,computers_accessories,2018,1,6,1,0
2018-01-22,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,1,0,0,0
2018-01-22,368c6c730842d78016ad823897a372db,2,99.8,Garden Tool Set,garden_tools,2018,1,0,0,0
2018-01-22,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,1,0,0,0
2018-01-22,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,1,0,0,0
2018-01-22,422879e10f46682990de24d770e7f83d,1,49.9,Garden Tool Set,garden_tools,2018,1,0,0,0
2018-01-22,53759a2ecddad2bb87a079a1f1519f73,2,99.8,Garden Tool Set,garden_tools,2018,1,0,0,0
2018-01-22,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,1,0,0,0
2018-01-22,7c1bd920dbdf22470b68bde975dd3ccf,2,117.98,Beauty Care Kit,health_beauty,2018,1,0,0,0
2018-01-22,a62e25e09e05e6faf31d90c6ec1aa3d1,3,324.0,Designer Watch,watches_gifts,2018,1,0,0,0
2018-01-22,aca2eb7d00ea1a7b8ebd4e68314663af,4,279.6,Modern Furniture Piece,furniture_decor,2018,1,0,0,0
2018-01-22,d1c427060a0f73f6b889a5c7c61f2ac4,3,447.0,Computer Accessory Bundle,computers_accessories,2018,1,0,0,0
2018-01-22,e53e557d5a159f5aa2c5e995dfdf244b,2,189.12,Computer Accessory Bundle,computers_accessories,2018,1,0,0,0
2018-01-23,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,1,1,0,0
2018-01-23,2b4609f8948be18874494203496bc318,2,179.98,Beauty Care Kit,health_beauty,2018,1,1,0,0
2018-01-23,35afc973633aaeb6b877ff57b2793310,1,89.99,Home Confort Product,home_confort,2018,1,1,0,0
2018-01-23,368c6c730842d78016ad823897a372db,1,49.9,Garden Tool Set,garden_tools,2018,1,1,0,0
2018-01-23,389d119b48cf3043d311335e499d9c6b,2,99.8,Garden Tool Set,garden_tools,2018,1,1,0,0
2018-01-23,53759a2ecddad2bb87a079a1f1519f73,4,199.6,Garden Tool Set,garden_tools,2018,1,1,0,0
2018-01-23,a62e25e09e05e6faf31d90c6ec1aa3d1,1,108.0,Designer Watch,watches_gifts,2018,1,1,0,0
2018-01-23,aca2eb7d00ea1a7b8ebd4e68314663af,3,209.70000000000002,Modern Furniture Piece,furniture_decor,2018,1,1,0,0
2018-01-23,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,1,1,0,0
2018-01-23,e53e557d5a159f5aa2c5e995dfdf244b,1,94.55,Computer Accessory Bundle,computers_accessories,2018,1,1,0,0
2018-01-24,368c6c730842d78016ad823897a372db,1,49.9,Garden Tool Set,garden_tools,2018,1,2,0,0
2018-01-24,389d119b48cf3043d311335e499d9c6b,4,199.6,Garden Tool Set,garden_tools,2018,1,2,0,0
2018-01-24,422879e10f46682990de24d770e7f83d,1,49.9,Garden Tool Set,garden_tools,2018,1,2,0,0
2018-01-24,42a2c92a0979a949ca4ea89ec5c7b934,1,58.9,Kitchen Essentials Set,housewares,2018,1,2,0,0
2018-01-24,a62e25e09e05e6faf31d90c6ec1aa3d1,1,108.0,Designer Watch,watches_gifts,2018,1,2,0,0
2018-01-24,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,1,2,0,0
2018-01-24,b532349fe46b38fbc7bb3914c1bdae07,2,76.8,Modern Furniture Piece,furniture_decor,2018,1,2,0,0
2018-01-24,bb50f2e236e5eea0100680137654686c,2,650.0,Beauty Care Kit,health_beauty,2018,1,2,0,0
2018-01-24,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,1,2,0,0
2018-01-24,e53e557d5a159f5aa2c5e995dfdf244b,1,94.55,Computer Accessory Bundle,computers_accessories,2018,1,2,0,0
2018-01-25,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,1,3,0,0
2018-01-25,368c6c730842d78016ad823897a372db,1,49.9,Garden Tool Set,garden_tools,2018,1,3,0,0
2018-01-25,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,1,3,0,0
2018-01-25,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,1,3,0,0
2018-01-25,53759a2ecddad2bb87a079a1f1519f73,3,149.7,Garden Tool Set,garden_tools,2018,1,3,0,0
2018-01-25,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,1,3,0,0
2018-01-25,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,1,3,0,0
2018-01-25,a62e25e09e05e6faf31d90c6ec1aa3d1,1,108.0,Designer Watch,watches_gifts,2018,1,3,0,0
2018-01-25,aca2eb7d00ea1a7b8ebd4e68314663af,2,139.8,Modern Furniture Piece,furniture_decor,2018,1,3,0,0
2018-01-25,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,1,3,0,0
2018-01-25,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,1,3,0,0
2018-01-25,e0d64dcfaa3b6db5c54ca298ae101d05,1,199.0,Designer Watch,watches_gifts,2018,1,3,0,0
2018-01-25,e53e557d5a159f5aa2c5e995dfdf244b,2,189.1,Computer Accessory Bundle,computers_accessories,2018,1,3,0,0
2018-01-26,368c6c730842d78016ad823897a372db,1,49.9,Garden Tool Set,garden_tools,2018,1,4,0,0
2018-01-26,3dd2a17168ec895c781a9191c1e95ad7,2,299.8,Computer Accessory Bundle,computers_accessories,2018,1,4,0,0
2018-01-26,42a2c92a0979a949ca4ea89ec5c7b934,1,58.9,Kitchen Essentials Set,housewares,2018,1,4,0,0
2018-01-26,5a848e4ab52fd5445cdc07aab1c40e48,3,368.96999999999997,Product Product,,2018,1,4,0,0
2018-01-26,a62e25e09e05e6faf31d90c6ec1aa3d1,2,216.0,Designer Watch,watches_gifts,2018,1,4,0,0
2018-01-26,d1c427060a0f73f6b889a5c7c61f2ac4,2,298.0,Computer Accessory Bundle,computers_accessories,2018,1,4,0,0
2018-01-26,e53e557d5a159f5aa2c5e995dfdf244b,1,89.56,Computer Accessory Bundle,computers_accessories,2018,1,4,0,0
2018-01-27,368c6c730842d78016ad823897a372db,1,49.9,Garden Tool Set,garden_tools,2018,1,5,1,0
2018-01-27,a62e25e09e05e6faf31d90c6ec1aa3d1,1,108.0,Designer Watch,watches_gifts,2018,1,5,1,0
2018-01-27,aca2eb7d00ea1a7b8ebd4e68314663af,1,69.9,Modern Furniture Piece,furniture_decor,2018,1,5,1,0
2018-01-27,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,1,5,1,0
2018-01-28,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,1,6,1,0
2018-01-28,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,1,6,1,0
2018-01-28,422879e10f46682990de24d770e7f83d,1,49.9,Garden Tool Set,garden_tools,2018,1,6,1,0
2018-01-28,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,1,6,1,0
2018-01-28,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,1,6,1,0
2018-01-28,a62e25e09e05e6faf31d90c6ec1aa3d1,1,108.0,Designer Watch,watches_gifts,2018,1,6,1,0
2018-01-28,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,1,6,1,0
2018-01-28,d1c427060a0f73f6b889a5c7c61f2ac4,2,298.0,Computer Accessory Bundle,computers_accessories,2018,1,6,1,0
2018-01-29,368c6c730842d78016ad823897a372db,4,199.6,Garden Tool Set,garden_tools,2018,1,0,0,0
2018-01-29,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,1,0,0,0
2018-01-29,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,1,0,0,0
2018-01-29,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,1,0,0,0
2018-01-29,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,1,0,0,0
2018-01-29,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,1,0,0,0
2018-01-29,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,1,0,0,0
2018-01-29,d1c427060a0f73f6b889a5c7c61f2ac4,2,298.0,Computer Accessory Bundle,computers_accessories,2018,1,0,0,0
2018-01-29,e53e557d5a159f5aa2c5e995dfdf244b,2,178.6,Computer Accessory Bundle,computers_accessories,2018,1,0,0,0
2018-01-30,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,1,1,0,0
2018-01-30,368c6c730842d78016ad823897a372db,5,249.5,Garden Tool Set,garden_tools,2018,1,1,0,0
2018-01-30,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,1,1,0,0
2018-01-30,3dd2a17168ec895c781a9191c1e95ad7,2,299.8,Computer Accessory Bundle,computers_accessories,2018,1,1,0,0
2018-01-30,422879e10f46682990de24d770e7f83d,2,99.8,Garden Tool Set,garden_tools,2018,1,1,0,0
2018-01-30,5a848e4ab52fd5445cdc07aab1c40e48,5,614.9499999999999,Product Product,,2018,1,1,0,0
2018-01-30,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,1,1,0,0
2018-01-30,a62e25e09e05e6faf31d90c6ec1aa3d1,2,216.0,Designer Watch,watches_gifts,2018,1,1,0,0
2018-01-30,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,1,1,0,0
2018-01-30,e0d64dcfaa3b6db5c54ca298ae101d05,1,199.0,Designer Watch,watches_gifts,2018,1,1,0,0
2018-01-30,e53e557d5a159f5aa2c5e995dfdf244b,1,89.3,Computer Accessory Bundle,computers_accessories,2018,1,1,0,0
2018-01-31,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,1,2,0,0
2018-01-31,368c6c730842d78016ad823897a372db,1,49.9,Garden Tool Set,garden_tools,2018,1,2,0,0
2018-01-31,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,1,2,0,0
2018-01-31,42a2c92a0979a949ca4ea89ec5c7b934,2,117.8,Kitchen Essentials Set,housewares,2018,1,2,0,0
2018-01-31,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,1,2,0,0
2018-01-31,5a848e4ab52fd5445cdc07aab1c40e48,4,491.96,Product Product,,2018,1,2,0,0
2018-01-31,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,1,2,0,0
2018-01-31,a62e25e09e05e6faf31d90c6ec1aa3d1,7,756.0,Designer Watch,watches_gifts,2018,1,2,0,0
2018-01-31,d1c427060a0f73f6b889a5c7c61f2ac4,4,596.0,Computer Accessory Bundle,computers_accessories,2018,1,2,0,0
2018-01-31,e53e557d5a159f5aa2c5e995dfdf244b,2,178.6,Computer Accessory Bundle,computers_accessories,2018,1,2,0,0
2018-02-01,368c6c730842d78016ad823897a372db,2,99.8,Garden Tool Set,garden_tools,2018,2,3,0,0
2018-02-01,389d119b48cf3043d311335e499d9c6b,3,149.7,Garden Tool Set,garden_tools,2018,2,3,0,0
2018-02-01,3dd2a17168ec895c781a9191c1e95ad7,2,299.8,Computer Accessory Bundle,computers_accessories,2018,2,3,0,0
2018-02-01,42a2c92a0979a949ca4ea89ec5c7b934,1,58.9,Kitchen Essentials Set,housewares,2018,2,3,0,0
2018-02-01,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,2,3,0,0
2018-02-01,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,2,3,0,0
2018-02-01,a62e25e09e05e6faf31d90c6ec1aa3d1,3,324.0,Designer Watch,watches_gifts,2018,2,3,0,0
2018-02-01,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,2,3,0,0
2018-02-01,d1c427060a0f73f6b889a5c7c61f2ac4,2,298.0,Computer Accessory Bundle,computers_accessories,2018,2,3,0,0
2018-02-02,368c6c730842d78016ad823897a372db,3,149.7,Garden Tool Set,garden_tools,2018,2,4,0,0
2018-02-02,389d119b48cf3043d311335e499d9c6b,5,249.5,Garden Tool Set,garden_tools,2018,2,4,0,0
2018-02-02,422879e10f46682990de24d770e7f83d,2,99.8,Garden Tool Set,garden_tools,2018,2,4,0,0
2018-02-02,42a2c92a0979a949ca4ea89ec5c7b934,2,117.8,Kitchen Essentials Set,housewares,2018,2,4,0,0
2018-02-02,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,2,4,0,0
2018-02-02,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,2,4,0,0
2018-02-02,7c1bd920dbdf22470b68bde975dd3ccf,1,58.99,Beauty Care Kit,health_beauty,2018,2,4,0,0
2018-02-02,a62e25e09e05e6faf31d90c6ec1aa3d1,2,216.0,Designer Watch,watches_gifts,2018,2,4,0,0
2018-02-02,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,2,4,0,0
2018-02-02,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,2,4,0,0
2018-02-02,e53e557d5a159f5aa2c5e995dfdf244b,3,267.9,Computer Accessory Bundle,computers_accessories,2018,2,4,0,0
2018-02-03,368c6c730842d78016ad823897a372db,2,99.8,Garden Tool Set,garden_tools,2018,2,5,1,0
2018-02-03,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,2,5,1,0
2018-02-03,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,2,5,1,0
2018-02-03,5a848e4ab52fd5445cdc07aab1c40e48,2,245.98,Product Product,,2018,2,5,1,0
2018-02-03,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,2,5,1,0
2018-02-03,a62e25e09e05e6faf31d90c6ec1aa3d1,2,216.0,Designer Watch,watches_gifts,2018,2,5,1,0
2018-02-03,d1c427060a0f73f6b889a5c7c61f2ac4,2,298.0,Computer Accessory Bundle,computers_accessories,2018,2,5,1,0
2018-02-03,e53e557d5a159f5aa2c5e995dfdf244b,2,177.2,Computer Accessory Bundle,computers_accessories,2018,2,5,1,0
2018-02-04,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,2,6,1,0
2018-02-04,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,2,6,1,0
2018-02-04,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,2,6,1,0
2018-02-04,42a2c92a0979a949ca4ea89ec5c7b934,1,58.9,Kitchen Essentials Set,housewares,2018,2,6,1,0
2018-02-04,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,2,6,1,0
2018-02-04,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,2,6,1,0
2018-02-04,e0d64dcfaa3b6db5c54ca298ae101d05,1,199.0,Designer Watch,watches_gifts,2018,2,6,1,0
2018-02-05,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,2,0,0,0
2018-02-05,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,2,0,0,0
2018-02-05,35afc973633aaeb6b877ff57b2793310,1,86.9,Home Confort Product,home_confort,2018,2,0,0,0
2018-02-05,389d119b48cf3043d311335e499d9c6b,2,99.8,Garden Tool Set,garden_tools,2018,2,0,0,0
2018-02-05,3dd2a17168ec895c781a9191c1e95ad7,3,449.70000000000005,Computer Accessory Bundle,computers_accessories,2018,2,0,0,0
2018-02-05,422879e10f46682990de24d770e7f83d,3,149.7,Garden Tool Set,garden_tools,2018,2,0,0,0
2018-02-05,53759a2ecddad2bb87a079a1f1519f73,3,149.7,Garden Tool Set,garden_tools,2018,2,0,0,0
2018-02-05,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,2,0,0,0
2018-02-05,99a4788cb24856965c36a24e339b6058,3,260.70000000000005,Premium Bedding Set,bed_bath_table,2018,2,0,0,0
2018-02-05,bb50f2e236e5eea0100680137654686c,2,650.0,Beauty Care Kit,health_beauty,2018,2,0,0,0
2018-02-05,e53e557d5a159f5aa2c5e995dfdf244b,1,88.9,Computer Accessory Bundle,computers_accessories,2018,2,0,0,0
2018-02-06,368c6c730842d78016ad823897a372db,4,199.6,Garden Tool Set,garden_tools,2018,2,1,0,0
2018-02-06,389d119b48cf3043d311335e499d9c6b,2,99.8,Garden Tool Set,garden_tools,2018,2,1,0,0
2018-02-06,3dd2a17168ec895c781a9191c1e95ad7,4,599.6,Computer Accessory Bundle,computers_accessories,2018,2,1,0,0
2018-02-06,422879e10f46682990de24d770e7f83d,5,249.5,Garden Tool Set,garden_tools,2018,2,1,0,0
2018-02-06,5a848e4ab52fd5445cdc07aab1c40e48,1,122.99,Product Product,,2018,2,1,0,0
2018-02-06,99a4788cb24856965c36a24e339b6058,2,173.8,Premium Bedding Set,bed_bath_table,2018,2,1,0,0
2018-02-06,a62e25e09e05e6faf31d90c6ec1aa3d1,1,108.0,Designer Watch,watches_gifts,2018,2,1,0,0
2018-02-06,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,2,1,0,0
2018-02-06,e0d64dcfaa3b6db5c54ca298ae101d05,1,199.0,Designer Watch,watches_gifts,2018,2,1,0,0
2018-02-06,e53e557d5a159f5aa2c5e995dfdf244b,5,402.5,Computer Accessory Bundle,computers_accessories,2018,2,1,0,0
2018-02-07,154e7e31ebfa092203795c972e5804a6,1,23.99,Beauty Care Kit,health_beauty,2018,2,2,0,0
2018-02-07,389d119b48cf3043d311335e499d9c6b,2,99.8,Garden Tool Set,garden_tools,2018,2,2,0,0
2018-02-07,3dd2a17168ec895c781a9191c1e95ad7,5,749.5,Computer Accessory Bundle,computers_accessories,2018,2,2,0,0
2018-02-07,422879e10f46682990de24d770e7f83d,1,49.9,Garden Tool Set,garden_tools,2018,2,2,0,0
2018-02-07,53759a2ecddad2bb87a079a1f1519f73,1,49.9,Garden Tool Set,garden_tools,2018,2,2,0,0
2018-02-07,5a848e4ab52fd5445cdc07aab1c40e48,3,368.96999999999997,Product Product,,2018,2,2,0,0
2018-02-07,99a4788cb24856965c36a24e339b6058,2,173.8,Premium Bedding Set,bed_bath_table,2018,2,2,0,0
2018-02-07,a62e25e09e05e6faf31d90c6ec1aa3d1,4,432.0,Designer Watch,watches_gifts,2018,2,2,0,0
2018-02-07,bb50f2e236e5eea0100680137654686c,2,650.0,Beauty Care Kit,health_beauty,2018,2,2,0,0
2018-02-07,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,2,2,0,0
2018-02-07,e53e557d5a159f5aa2c5e995dfdf244b,2,149.8,Computer Accessory Bundle,computers_accessories,2018,2,2,0,0
2018-02-08,368c6c730842d78016ad823897a372db,2,99.8,Garden Tool Set,garden_tools,2018,2,3,0,0
2018-02-08,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,2,3,0,0
2018-02-08,53759a2ecddad2bb87a079a1f1519f73,3,149.7,Garden Tool Set,garden_tools,2018,2,3,0,0
2018-02-08,5a848e4ab52fd5445cdc07aab1c40e48,2,245.98,Product Product,,2018,2,3,0,0
2018-02-08,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,2,3,0,0
2018-02-08,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,2,3,0,0
2018-02-08,e53e557d5a159f5aa2c5e995dfdf244b,7,524.3000000000001,Computer Accessory Bundle,computers_accessories,2018,2,3,0,0
2018-02-09,2b4609f8948be18874494203496bc318,3,269.96999999999997,Beauty Care Kit,health_beauty,2018,2,4,0,0
2018-02-09,368c6c730842d78016ad823897a372db,3,149.7,Garden Tool Set,garden_tools,2018,2,4,0,0
2018-02-09,3dd2a17168ec895c781a9191c1e95ad7,5,749.5,Computer Accessory Bundle,computers_accessories,2018,2,4,0,0
2018-02-09,422879e10f46682990de24d770e7f83d,2,99.8,Garden Tool Set,garden_tools,2018,2,4,0,0
2018-02-09,42a2c92a0979a949ca4ea89ec5c7b934,1,58.9,Kitchen Essentials Set,housewares,2018,2,4,0,0
2018-02-09,53759a2ecddad2bb87a079a1f1519f73,5,249.5,Garden Tool Set,garden_tools,2018,2,4,0,0
2018-02-09,5a848e4ab52fd5445cdc07aab1c40e48,3,368.96999999999997,Product Product,,2018,2,4,0,0
2018-02-09,7c1bd920dbdf22470b68bde975dd3ccf,2,117.98,Beauty Care Kit,health_beauty,2018,2,4,0,0
2018-02-09,99a4788cb24856965c36a24e339b6058,1,86.9,Premium Bedding Set,bed_bath_table,2018,2,4,0,0
2018-02-09,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,2,4,0,0
2018-02-09,d1c427060a0f73f6b889a5c7c61f2ac4,1,149.0,Computer Accessory Bundle,computers_accessories,2018,2,4,0,0
2018-02-09,e53e557d5a159f5aa2c5e995dfdf244b,2,149.8,Computer Accessory Bundle,computers_accessories,2018,2,4,0,0
2018-02-10,2b4609f8948be18874494203496bc318,1,89.99,Beauty Care Kit,health_beauty,2018,2,5,1,0
2018-02-10,368c6c730842d78016ad823897a372db,5,249.5,Garden Tool Set,garden_tools,2018,2,5,1,0
2018-02-10,389d119b48cf3043d311335e499d9c6b,1,49.9,Garden Tool Set,garden_tools,2018,2,5,1,0
2018-02-10,3dd2a17168ec895c781a9191c1e95ad7,1,149.9,Computer Accessory Bundle,computers_accessories,2018,2,5,1,0
2018-02-10,5a848e4ab52fd5445cdc07aab1c40e48,4,491.96,Product Product,,2018,2,5,1,0
2018-02-10,99a4788cb24856965c36a24e339b6058,2,173.8,Premium Bedding Set,bed_bath_table,2018,2,5,1,0
2018-02-10,bb50f2e236e5eea0100680137654686c,1,325.0,Beauty Care Kit,health_beauty,2018,2,5,1,0
2018-02-10,d1c427060a0f73f6b889a5c7c61f2ac4,2,298.0,Computer Accessory Bundle,computers_accessories,2018,2,5,1,0
